StateAb,DivisionID,DivisionNm,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,type,votes,Total Formal Primary Votes,Total Primary Votes,VotesPcTotal,VotesPcFormalTotal,VotesPc
NT,307.0,Solomon,37437.0,LOHSE,Emily,5.0,N,N,ON,Pauline Hanson's One Nation,PostalVotes,192,3535,3631,0.05287799504268796,0.05431400282885431,0.05431400282885431
,,Solomon,,,,,,,Total,,PostalVotes,3631,3535,3631,1.0,1.0271570014144271,1.0271570014144271
,,Solomon,,,,,,,Total Formal,,PostalVotes,3535,3535,3631,0.9735610024786561,1.0,1.0
NT,307.0,Solomon,37146.0,SELFE,Tayla Elise,6.0,N,N,UAPP,United Australia Party,PostalVotes,104,3535,3631,0.028642247314789315,0.02942008486562942,0.02942008486562942
NT,307.0,Solomon,999.0,Informal,Informal,999.0,N,N,,Informal,PostalVotes,96,3535,3631,0.02643899752134398,0.027157001414427156,0.02643899752134398
SA,325.0,Spence,36990.0,BURNELL,Matt,2.0,Y,N,ALP,Australian Labor Party,PostalVotes,7134,16664,17201,0.4147433288762281,0.4281084973595775,0.4281084973595775
SA,325.0,Spence,37717.0,BAWDEN,Matilda,4.0,N,N,CYA,Australian Federation Party,PostalVotes,264,16664,17201,0.015347944886925178,0.01584253480556889,0.01584253480556889
SA,325.0,Spence,36479.0,DEEX,David,3.0,N,N,GRN,The Greens,PostalVotes,1496,16664,17201,0.08697168769257602,0.08977436389822371,0.08977436389822371
SA,325.0,Spence,37061.0,LOCK,Shawn,5.0,N,N,LP,Liberal,PostalVotes,5208,16664,17201,0.302773094587524,0.31253000480076815,0.31253000480076815
SA,325.0,Spence,36883.0,CHAMPION,Linda,6.0,N,N,ON,Pauline Hanson's One Nation,PostalVotes,1763,16664,17201,0.10249404104412534,0.10579692750840135,0.10579692750840135
,,Spence,,,,,,,Total,,PostalVotes,17201,16664,17201,1.0,1.032225156024964,1.032225156024964
,,Spence,,,,,,,Total Formal,,PostalVotes,16664,16664,17201,0.9687808848322772,1.0,1.0
SA,325.0,Spence,36429.0,WARREN,Alvin Eric,1.0,N,N,UAPP,United Australia Party,PostalVotes,799,16664,17201,0.04645078774489855,0.04794767162746039,0.04794767162746039
SA,325.0,Spence,999.0,Informal,Informal,999.0,N,N,,Informal,PostalVotes,537,16664,17201,0.031219115167722807,0.032225156024963994,0.031219115167722807
SA,190.0,Sturt,36595.0,SHERLOCK,David,8.0,N,N,AJP,Animal Justice Party,PostalVotes,359,19796,20543,0.01747553911307988,0.01813497676298242,0.01813497676298242
SA,190.0,Sturt,36996.0,BARAM,Sonja,2.0,N,N,ALP,Australian Labor Party,PostalVotes,6020,19796,20543,0.29304385922211945,0.3041018387553041,0.3041018387553041
SA,190.0,Sturt,37702.0,FULCO,Angela,5.0,N,N,AUP,Australian Progressives,PostalVotes,79,19796,20543,0.0038455921725161855,0.0039907051929682765,0.0039907051929682765
SA,190.0,Sturt,37716.0,SCARBOROUGH,Kathy,7.0,N,N,CYA,Australian Federation Party,PostalVotes,99,19796,20543,0.004819159811127878,0.005001010305112144,0.005001010305112144
SA,190.0,Sturt,37783.0,ELHAM,Inty,10.0,N,N,DPDA,Drew Pavlou Democratic Alliance,PostalVotes,88,19796,20543,0.004283697609891448,0.004445342493433016,0.004445342493433016
SA,190.0,Sturt,36481.0,McCUSKER,Katie,1.0,N,N,GRN,The Greens,PostalVotes,2392,19796,20543,0.11643868957795843,0.12083249141240655,0.12083249141240655
SA,190.0,Sturt,36920.0,McMAHON,Thomas,9.0,N,N,LDP,Liberal Democrats,PostalVotes,172,19796,20543,0.008372681692060556,0.00868862396443726,0.00868862396443726
SA,190.0,Sturt,37067.0,STEVENS,James,11.0,Y,Y,LP,Liberal,PostalVotes,9715,19796,20543,0.47291048045562967,0.4907557082238836,0.4907557082238836
SA,190.0,Sturt,36887.0,ALLWOOD,Alexander,4.0,N,N,ON,Pauline Hanson's One Nation,PostalVotes,483,19796,20543,0.023511658472472375,0.024398868458274398,0.024398868458274398
SA,190.0,Sturt,37703.0,SCHMIDT,Chris,3.0,N,N,TNL,TNL,PostalVotes,50,19796,20543,0.0024339190965292313,0.002525762780359669,0.002525762780359669
,,Sturt,,,,,,,Total,,PostalVotes,20543,19796,20543,1.0,1.0377348959385735,1.0377348959385735
,,Sturt,,,,,,,Total Formal,,PostalVotes,19796,19796,20543,0.9636372486978533,1.0,1.0
SA,190.0,Sturt,36432.0,GRANT,Stephen,6.0,N,N,UAPP,United Australia Party,PostalVotes,339,19796,20543,0.016501971474468188,0.017124671650838554,0.017124671650838554
SA,190.0,Sturt,999.0,Informal,Informal,999.0,N,N,,Informal,PostalVotes,747,19796,20543,0.036362751302146716,0.03773489593857345,0.036362751302146716
WA,247.0,Swan,37227.0,GREEN,Timothy,3.0,N,N,AJP,Animal Justice Party,PostalVotes,321,16865,17436,0.01841018582243634,0.019033501334123924,0.019033501334123924
WA,247.0,Swan,37333.0,MASCARENHAS,Zaneta,4.0,Y,N,ALP,Australian Labor Party,PostalVotes,6395,16865,17436,0.36676990135352144,0.37918766676549065,0.37918766676549065
WA,247.0,Swan,36535.0,GOWER,Dena,10.0,N,N,AUC,Australian Christians,PostalVotes,305,16865,17436,0.017492544161504933,0.018084790987251704,0.018084790987251704
WA,247.0,Swan,37296.0,PALLIER,Carl,5.0,N,N,CYA,Australian Federation Party,PostalVotes,98,16865,17436,0.005620555173204864,0.005810850874592351,0.005810850874592351
WA,247.0,Swan,36631.0,UINK,Clint,9.0,N,N,GRN,The Greens (WA),PostalVotes,1880,16865,17436,0.10782289515944024,0.11147346575748592,0.11147346575748592
WA,247.0,Swan,37278.0,THOMPSON,Matthew,2.0,N,N,LDP,Liberal Democrats,PostalVotes,265,16865,17436,0.015198440009176417,0.015713015120071155,0.015713015120071155
WA,247.0,Swan,36607.0,McSWEENEY,Kristy,8.0,N,N,LP,Liberal,PostalVotes,6422,16865,17436,0.3683184216563432,0.38078861547583753,0.38078861547583753
WA,247.0,Swan,37420.0,HALLIFAX,Peter,7.0,N,N,ON,Pauline Hanson's One Nation,PostalVotes,411,16865,17436,0.023571920165175498,0.024369997035280165,0.024369997035280165
,,Swan,,,,,,,Total,,PostalVotes,17436,16865,17436,1.0,1.0338571005040025,1.0338571005040025
,,Swan,,,,,,,Total Formal,,PostalVotes,16865,16865,17436,0.9672516632255105,1.0,1.0
WA,247.0,Swan,36516.0,HILTON,Paul,1.0,N,N,UAPP,United Australia Party,PostalVotes,303,16865,17436,0.017377838953888506,0.017966202193892677,0.017966202193892677
WA,247.0,Swan,37846.0,BRADLEY,Rod,6.0,N,N,WAP,WESTERN AUSTRALIA PARTY,PostalVotes,465,16865,17436,0.026668960770818994,0.02757189445597391,0.02757189445597391
WA,247.0,Swan,999.0,Informal,Informal,999.0,N,N,,Informal,PostalVotes,571,16865,17436,0.03274833677448956,0.03385710050400237,0.03274833677448956
NSW,149.0,Sydney,36805.0,PLIBERSEK,Tanya,2.0,Y,Y,ALP,Labor,PostalVotes,6929,13298,13760,0.5035610465116279,0.5210557978643405,0.5210557978643405
NSW,149.0,Sydney,36692.0,ZHOU,Wen,5.0,N,N,CEC,Citizens Party,PostalVotes,155,13298,13760,0.01126453488372093,0.011655888103474206,0.011655888103474206
NSW,149.0,Sydney,36308.0,SAHAI,Chetan,4.0,N,N,GRN,The Greens,PostalVotes,2670,13298,13760,0.19404069767441862,0.20078207249210409,0.20078207249210409
NSW,149.0,Sydney,37153.0,ANDRUSKA,Alexander,7.0,N,N,LP,Liberal,PostalVotes,2908,13298,13760,0.21133720930232558,0.2186795006767935,0.2186795006767935
NSW,149.0,Sydney,37562.0,FERGUSON,Ben,3.0,N,N,ON,Pauline Hanson's One Nation,PostalVotes,247,13298,13760,0.017950581395348837,0.0185742216874718,0.0185742216874718
NSW,149.0,Sydney,37447.0,CHUTER,Andrew,1.0,N,N,SAL,Socialist Alliance,PostalVotes,154,13298,13760,0.011191860465116278,0.011580688825387276,0.011580688825387276
,,Sydney,,,,,,,Total,,PostalVotes,13760,13298,13760,1.0,1.0347420664761617,1.0347420664761617
,,Sydney,,,,,,,Total Formal,,PostalVotes,13298,13298,13760,0.9664244186046511,1.0,1.0
NSW,149.0,Sydney,36688.0,McALISTER,Ryan,6.0,N,N,UAPP,United Australia Party,PostalVotes,235,13298,13760,0.017078488372093022,0.017671830350428637,0.017671830350428637
NSW,149.0,Sydney,999.0,Informal,Informal,999.0,N,N,,Informal,PostalVotes,462,13298,13760,0.03357558139534884,0.03474206647616183,0.03357558139534884
WA,248.0,Tangney,37337.0,LIM,Sam,5.0,Y,N,ALP,Australian Labor Party,PostalVotes,6784,18607,19081,0.3555369215449924,0.3645939700112861,0.3645939700112861
WA,248.0,Tangney,36548.0,STAER,Mark,3.0,N,N,AUC,Australian Christians,PostalVotes,490,18607,19081,0.025679995807347623,0.026334175310367067,0.026334175310367067
WA,248.0,Tangney,37302.0,FOWLER,Brent,7.0,N,N,CYA,Australian Federation Party,PostalVotes,123,18607,19081,0.006446203029191342,0.0066104154350513245,0.0066104154350513245
WA,248.0,Tangney,36635.0,ABDUL RAZAK,Adam,9.0,N,N,GRN,The Greens (WA),PostalVotes,1683,18607,19081,0.08820292437503276,0.09044983070887301,0.09044983070887301
WA,248.0,Tangney,37283.0,HOLROYD,Jacqueline,8.0,N,N,LDP,Liberal Democrats,PostalVotes,162,18607,19081,0.008490121062837377,0.008706400816896867,0.008706400816896867
WA,248.0,Tangney,36608.0,MORTON,Ben,6.0,N,Y,LP,Liberal,PostalVotes,8429,18607,19081,0.441748336041088,0.45300155855323265,0.45300155855323265
WA,248.0,Tangney,37422.0,CHANG,Tshung-Hui,1.0,N,N,ON,Pauline Hanson's One Nation,PostalVotes,314,18607,19081,0.016456160578586027,0.016875369484602568,0.016875369484602568
,,Tangney,,,,,,,Total,,PostalVotes,19081,18607,19081,1.0,1.0254742838716613,1.0254742838716613
,,Tangney,,,,,,,Total Formal,,PostalVotes,18607,18607,19081,0.9751585346679943,1.0,1.0
WA,248.0,Tangney,36520.0,MARK,Travis Llewellyn,4.0,N,N,UAPP,United Australia Party,PostalVotes,198,18607,19081,0.010376814632356795,0.01064115655398506,0.01064115655398506
WA,248.0,Tangney,37852.0,GILLETT,Jay Dean,2.0,N,N,WAP,WESTERN AUSTRALIA PARTY,PostalVotes,424,18607,19081,0.022221057596562024,0.02278712312570538,0.02278712312570538
WA,248.0,Tangney,999.0,Informal,Informal,999.0,N,N,,Informal,PostalVotes,474,18607,19081,0.02484146533200566,0.025474283871661202,0.02484146533200566
VIC,233.0,Wannon,36450.0,WILSON,Gilbert,8.0,N,N,ALP,Australian Labor Party,PostalVotes,2184,11739,12090,0.18064516129032257,0.18604651162790697,0.18604651162790697
VIC,233.0,Wannon,36670.0,McALLISTER,Hilary,4.0,N,N,GRN,The Greens,PostalVotes,824,11739,12090,0.06815550041356493,0.07019337251895391,0.07019337251895391
VIC,233.0,Wannon,37812.0,GARNER,Graham,1.0,N,N,IND,Independent,PostalVotes,240,11739,12090,0.019851116625310174,0.020444671607462304,0.020444671607462304
VIC,233.0,Wannon,33601.0,DYSON,Alex,5.0,N,N,IND,Independent,PostalVotes,1576,11739,12090,0.1303556658395368,0.13425334355566915,0.13425334355566915
VIC,233.0,Wannon,36931.0,MEAD,Amanda,7.0,N,N,LDP,Liberal Democrats,PostalVotes,214,11739,12090,0.01770057899090157,0.018229832183320555,0.018229832183320555
VIC,233.0,Wannon,36735.0,TEHAN,Dan,2.0,Y,Y,LP,Liberal,PostalVotes,6000,11739,12090,0.49627791563275436,0.5111167901865576,0.5111167901865576
VIC,233.0,Wannon,37820.0,GRAHAM,Ronnie,3.0,N,N,ON,Pauline Hanson's One Nation,PostalVotes,416,11739,12090,0.034408602150537634,0.035437430786267994,0.035437430786267994
,,Wannon,,,,,,,Total,,PostalVotes,12090,11739,12090,1.0,1.0299003322259137,1.0299003322259137
,,Wannon,,,,,,,Total Formal,,PostalVotes,11739,11739,12090,0.9709677419354839,1.0,1.0
VIC,233.0,Wannon,36030.0,KENSEN,Craige,6.0,N,N,UAPP,United Australia Party,PostalVotes,285,11739,12090,0.02357320099255583,0.024278047533861487,0.024278047533861487
VIC,233.0,Wannon,999.0,Informal,Informal,999.0,N,N,,Informal,PostalVotes,351,11739,12090,0.02903225806451613,0.029900332225913623,0.02903225806451613
NSW,151.0,Warringah,36396.0,PATERSON,Kate,7.0,N,N,AJP,Animal Justice Party,PostalVotes,190,11321,11630,0.01633705932932072,0.016782969702323115,0.016782969702323115
NSW,151.0,Warringah,36808.0,MICKLEBURGH,David,6.0,N,N,ALP,Labor,PostalVotes,851,11321,11630,0.07317282889079965,0.07517003798251037,0.07517003798251037
NSW,151.0,Warringah,36675.0,GLANVILLE,Kristyn,4.0,N,N,GRN,The Greens,PostalVotes,641,11321,11630,0.05511607910576096,0.05662043989046904,0.05662043989046904
NSW,151.0,Warringah,32467.0,STEGGALL,Zali,2.0,Y,Y,IND,Independent,PostalVotes,5233,11321,11630,0.44995700773860703,0.462238318169773,0.462238318169773
NSW,151.0,Warringah,37159.0,DEVES,Katherine,5.0,N,N,LP,Liberal,PostalVotes,4014,11321,11630,0.34514187446259675,0.3545623178164473,0.3545623178164473
NSW,151.0,Warringah,37516.0,TRIPP,Steven,1.0,N,N,ON,Pauline Hanson's One Nation,PostalVotes,210,11321,11630,0.018056749785038694,0.01854959809204134,0.01854959809204134
,,Warringah,,,,,,,Total,,PostalVotes,11630,11321,11630,1.0,1.0272944086211466,1.0272944086211466
,,Warringah,,,,,,,Total Formal,,PostalVotes,11321,11321,11630,0.9734307824591574,1.0,1.0
NSW,151.0,Warringah,36271.0,ROBERTSON,Andrew Colin,3.0,N,N,UAPP,United Australia Party,PostalVotes,182,11321,11630,0.015649183147033535,0.016076318346435827,0.016076318346435827
NSW,151.0,Warringah,999.0,Informal,Informal,999.0,N,N,,Informal,PostalVotes,309,11321,11630,0.026569217540842648,0.027294408621146543,0.026569217540842648
NSW,251.0,Watson,36809.0,BURKE,Tony,3.0,Y,Y,ALP,Labor,PostalVotes,4857,9949,10500,0.4625714285714286,0.4881897678158609,0.4881897678158609
NSW,251.0,Watson,36366.0,SCHOTT,Bradley,5.0,N,N,GRN,The Greens,PostalVotes,924,9949,10500,0.088,0.09287365564378329,0.09287365564378329
NSW,251.0,Watson,37056.0,AKTER,Sazeda,1.0,N,N,LP,Liberal,PostalVotes,3174,9949,10500,0.30228571428571427,0.3190270378932556,0.3190270378932556
NSW,251.0,Watson,37524.0,JORGENSEN,Alan,4.0,N,N,ON,Pauline Hanson's One Nation,PostalVotes,538,9949,10500,0.051238095238095235,0.054075786511207154,0.054075786511207154
,,Watson,,,,,,,Total,,PostalVotes,10500,9949,10500,1.0,1.0553824504975375,1.0553824504975375
,,Watson,,,,,,,Total Formal,,PostalVotes,9949,9949,10500,0.9475238095238095,1.0,1.0
NSW,251.0,Watson,36257.0,KOUKOULIS,John,2.0,N,N,UAPP,United Australia Party,PostalVotes,456,9949,10500,0.04342857142857143,0.04583375213589305,0.04583375213589305
NSW,251.0,Watson,999.0,Informal,Informal,999.0,N,N,,Informal,PostalVotes,551,9949,10500,0.052476190476190475,0.05538245049753744,0.052476190476190475
NSW,152.0,Wentworth,37010.0,MURRAY,Tim,1.0,N,N,ALP,Labor,PostalVotes,1270,13048,13390,0.0948469006721434,0.09733292458614347,0.09733292458614347
NSW,152.0,Wentworth,36685.0,KANAK,Dominic WY,3.0,N,N,GRN,The Greens,PostalVotes,835,13048,13390,0.062359970126960415,0.06399448191293684,0.06399448191293684
NSW,152.0,Wentworth,37451.0,SPENDER,Allegra,5.0,Y,N,IND,Independent,PostalVotes,3923,13048,13390,0.2929798356982823,0.3006591048436542,0.3006591048436542
NSW,152.0,Wentworth,36656.0,LEWKOVITZ,Daniel,6.0,N,N,LDP,Liberal Democrats,PostalVotes,196,13048,13390,0.014637789395070948,0.015021459227467811,0.015021459227467811
NSW,152.0,Wentworth,37051.0,SHARMA,Dave,7.0,N,Y,LP,Liberal,PostalVotes,6521,13048,13390,0.4870052277819268,0.49977007970570203,0.49977007970570203
NSW,152.0,Wentworth,37527.0,FISHER,Dean,2.0,N,N,ON,Pauline Hanson's One Nation,PostalVotes,122,13048,13390,0.009111277072442121,0.00935009196811772,0.00935009196811772
,,Wentworth,,,,,,,Total,,PostalVotes,13390,13048,13390,1.0,1.0262109135499693,1.0262109135499693
,,Wentworth,,,,,,,Total Formal,,PostalVotes,13048,13048,13390,0.9744585511575803,1.0,1.0
NSW,152.0,Wentworth,36266.0,DUMER,Natalie,4.0,N,N,UAPP,United Australia Party,PostalVotes,181,13048,13390,0.013517550410754295,0.013871857755977927,0.013871857755977927
NSW,152.0,Wentworth,999.0,Informal,Informal,999.0,N,N,,Informal,PostalVotes,342,13048,13390,0.025541448842419715,0.026210913549969343,0.025541448842419715
NSW,153.0,Werriwa,36810.0,STANLEY,Anne Maree,3.0,Y,Y,ALP,Labor,PostalVotes,4606,10487,11082,0.4156289478433496,0.43921045103461426,0.43921045103461426
NSW,153.0,Werriwa,36374.0,SHUKLA,Apurva,4.0,N,N,GRN,The Greens,PostalVotes,657,10487,11082,0.05928532755820249,0.06264899399256221,0.06264899399256221
NSW,153.0,Werriwa,36665.0,TEY,Victor,1.0,N,N,LDP,Liberal Democrats,PostalVotes,634,10487,11082,0.05720988991156831,0.060455802422046345,0.060455802422046345
NSW,153.0,Werriwa,37050.0,KAYAL,Sam,5.0,N,N,LP,Liberal,PostalVotes,3323,10487,11082,0.2998556217289298,0.3168685038619243,0.3168685038619243
NSW,153.0,Werriwa,37522.0,BOOKE,Adam Paul,6.0,N,N,ON,Pauline Hanson's One Nation,PostalVotes,666,10487,11082,0.06009745533297239,0.0635071993897206,0.0635071993897206
,,Werriwa,,,,,,,Total,,PostalVotes,11082,10487,11082,1.0,1.0567369123676933,1.0567369123676933
,,Werriwa,,,,,,,Total Formal,,PostalVotes,10487,10487,11082,0.9463093304457679,1.0,1.0
NSW,153.0,Werriwa,36250.0,NIKOLIC,Tony Mark,2.0,N,N,UAPP,United Australia Party,PostalVotes,601,10487,11082,0.05423208807074535,0.05730904929913226,0.05730904929913226
NSW,153.0,Werriwa,999.0,Informal,Informal,999.0,N,N,,Informal,PostalVotes,595,10487,11082,0.05369066955423209,0.056736912367693335,0.05369066955423209
NSW,150.0,Whitlam,36811.0,JONES,Stephen,1.0,Y,Y,ALP,Labor,PostalVotes,3770,8279,8561,0.440369115757505,0.4553690059185892,0.4553690059185892
NSW,150.0,Whitlam,36311.0,DIXON,Jamie,6.0,N,N,GRN,The Greens,PostalVotes,847,8279,8561,0.09893704006541292,0.10230704191327455,0.10230704191327455
NSW,150.0,Whitlam,36645.0,WHEELER,Michael,2.0,N,N,LDP,Liberal Democrats,PostalVotes,281,8279,8561,0.032823268309776894,0.03394129725812296,0.03394129725812296
NSW,150.0,Whitlam,37055.0,CAINS,Mike,4.0,N,N,LP,Liberal,PostalVotes,2521,8279,8561,0.29447494451582756,0.30450537504529535,0.30450537504529535
NSW,150.0,Whitlam,37536.0,HUGHES,Colin,3.0,N,N,ON,Pauline Hanson's One Nation,PostalVotes,591,8279,8561,0.06903399135614999,0.07138543302331199,0.07138543302331199
,,Whitlam,,,,,,,Total,,PostalVotes,8561,8279,8561,1.0,1.0340620847928494,1.0340620847928494
,,Whitlam,,,,,,,Total Formal,,PostalVotes,8279,8279,8561,0.9670599229062026,1.0,1.0
NSW,150.0,Whitlam,36299.0,WODE,Allan,5.0,N,N,UAPP,United Australia Party,PostalVotes,269,8279,8561,0.0314215629015302,0.032491846841405964,0.032491846841405964
NSW,150.0,Whitlam,999.0,Informal,Informal,999.0,N,N,,Informal,PostalVotes,282,8279,8561,0.032940077093797454,0.034062084792849376,0.032940077093797454
QLD,178.0,Wide Bay,37269.0,WILLIAMS,Geoff,8.0,N,N,ALP,Australian Labor Party,PostalVotes,3066,15640,16137,0.18999814091838632,0.19603580562659847,0.19603580562659847
QLD,178.0,Wide Bay,37375.0,WILLIAMS,Daniel,9.0,N,N,AUVA,Australian Values Party,PostalVotes,181,15640,16137,0.011216459069219805,0.011572890025575447,0.011572890025575447
QLD,178.0,Wide Bay,37684.0,WOODWARD,John,6.0,N,N,CYA,Australian Federation Party,PostalVotes,60,15640,16137,0.0037181632273656814,0.0038363171355498722,0.0038363171355498722
QLD,178.0,Wide Bay,37371.0,ARMSTRONG,Craig,4.0,N,N,GRN,Queensland Greens,PostalVotes,1266,15640,16137,0.07845324409741587,0.0809462915601023,0.0809462915601023
QLD,178.0,Wide Bay,37163.0,NEWLAND,Andrea,10.0,N,N,IMO,Informed Medical Options Party,PostalVotes,255,15640,16137,0.015802193716304147,0.016304347826086956,0.016304347826086956
QLD,178.0,Wide Bay,37685.0,JACOBI,Kelli,1.0,N,N,IND,Independent,PostalVotes,481,15640,16137,0.02980727520604821,0.030754475703324808,0.030754475703324808
QLD,178.0,Wide Bay,32076.0,JEROME,Tim,7.0,N,N,IND,Independent,PostalVotes,410,15640,16137,0.025407448720332158,0.026214833759590793,0.026214833759590793
QLD,178.0,Wide Bay,37506.0,O'BRIEN,Llew,5.0,Y,Y,LNP,Liberal National Party of Queensland,PostalVotes,8112,15640,16137,0.5026956683398401,0.5186700767263427,0.5186700767263427
QLD,178.0,Wide Bay,38238.0,BUCKLEY,Nathan,2.0,N,N,ON,Pauline Hanson's One Nation,PostalVotes,1360,15640,16137,0.08427836648695544,0.08695652173913043,0.08695652173913043
,,Wide Bay,,,,,,,Total,,PostalVotes,16137,15640,16137,1.0,1.0317774936061381,1.0317774936061381
,,Wide Bay,,,,,,,Total Formal,,PostalVotes,15640,15640,16137,0.9692012145999876,1.0,1.0
QLD,178.0,Wide Bay,36019.0,BENNETT,Tracy,3.0,N,N,UAPP,United Australia Party,PostalVotes,449,15640,16137,0.02782425481811985,0.02870843989769821,0.02870843989769821
QLD,178.0,Wide Bay,999.0,Informal,Informal,999.0,N,N,,Informal,PostalVotes,497,15640,16137,0.030798785400012393,0.03177749360613811,0.030798785400012393
VIC,234.0,Wills,36686.0,HORSFALL,Leah,8.0,N,N,AJP,Animal Justice Party,PostalVotes,385,15028,15467,0.024891704920152583,0.02561884482299707,0.02561884482299707
VIC,234.0,Wills,36452.0,KHALIL,Peter,7.0,Y,Y,ALP,Australian Labor Party,PostalVotes,6270,15028,15467,0.4053791944139135,0.4172211871173809,0.4172211871173809
VIC,234.0,Wills,37770.0,SERGI,Sam,4.0,N,N,CYA,Australian Federation Party,PostalVotes,132,15028,15467,0.0085342988297666,0.008783603939313283,0.008783603939313283
VIC,234.0,Wills,36554.0,JEFFORD,Sarah,9.0,N,N,GRN,The Greens,PostalVotes,3550,15028,15467,0.22952091549751083,0.2362257120042587,0.2362257120042587
VIC,234.0,Wills,36738.0,WRIGHT,Tom,1.0,N,N,LP,Liberal,PostalVotes,3177,15028,15467,0.20540505592551886,0.21140537663029013,0.21140537663029013
VIC,234.0,Wills,37747.0,TINDAL,Jill,2.0,N,N,ON,Pauline Hanson's One Nation,PostalVotes,457,15028,15467,0.029546777009116183,0.030409901517167954,0.030409901517167954
VIC,234.0,Wills,36958.0,BOLTON,Sue,5.0,N,N,SAL,Socialist Alliance,PostalVotes,373,15028,15467,0.02411585957199198,0.02482033537396859,0.02482033537396859
,,Wills,,,,,,,Total,,PostalVotes,15467,15028,15467,1.0,1.0292121373436252,1.0292121373436252
,,Wills,,,,,,,Total Formal,,PostalVotes,15028,15028,15467,0.9716169910131247,1.0,1.0
VIC,234.0,Wills,36031.0,ZIVKOVIC,Irene,6.0,N,N,UAPP,United Australia Party,PostalVotes,458,15028,15467,0.029611430788129566,0.03047644397125366,0.03047644397125366
VIC,234.0,Wills,36664.0,BLACK,Emma,3.0,N,N,VNS,Victorian Socialists,PostalVotes,226,15028,15467,0.014611754057024633,0.01503859462336971,0.01503859462336971
VIC,234.0,Wills,999.0,Informal,Informal,999.0,N,N,,Informal,PostalVotes,439,15028,15467,0.028383008986875284,0.02921213734362523,0.028383008986875284
QLD,316.0,Wright,37270.0,McCREADIE,Pam,5.0,N,N,ALP,Australian Labor Party,PostalVotes,4446,21549,22151,0.20071328608189246,0.20632047890853403,0.20632047890853403
QLD,316.0,Wright,37737.0,BANASIAK,Shonna-Lee,4.0,N,N,CYA,Australian Federation Party,PostalVotes,315,21549,22151,0.014220576949121936,0.014617847695948767,0.014617847695948767
QLD,316.0,Wright,37372.0,THOMPSON,Nicole,6.0,N,N,GRN,Queensland Greens,PostalVotes,2195,21549,22151,0.09909259175657983,0.10186087521462713,0.10186087521462713
QLD,316.0,Wright,37500.0,BUCHHOLZ,Scott,1.0,Y,Y,LNP,Liberal National Party of Queensland,PostalVotes,10501,21549,22151,0.47406437632612525,0.48730799573066036,0.48730799573066036
QLD,316.0,Wright,38240.0,HICKS,Keith,3.0,N,N,ON,Pauline Hanson's One Nation,PostalVotes,2811,21549,22151,0.12690172001264052,0.13044688848670472,0.13044688848670472
,,Wright,,,,,,,Total,,PostalVotes,22151,21549,22151,1.0,1.0279363311522576,1.0279363311522576
,,Wright,,,,,,,Total Formal,,PostalVotes,21549,21549,22151,0.9728228973861225,1.0,1.0
QLD,316.0,Wright,36014.0,DUFFILL,Cassandra Deanne,2.0,N,N,UAPP,United Australia Party,PostalVotes,1281,21549,22151,0.057830346259762536,0.05944591396352499,0.05944591396352499
QLD,316.0,Wright,999.0,Informal,Informal,999.0,N,N,,Informal,PostalVotes,602,21549,22151,0.027177102613877478,0.027936331152257646,0.027177102613877478
SA,179.0,Adelaide,36973.0,GEORGANAS,Steve,2.0,Y,Y,ALP,Australian Labor Party,TotalVotes,45086,112764,117202,0.38468626815242063,0.3998261856620907,0.3998261856620907
SA,179.0,Adelaide,37714.0,GERHARD,Faith,6.0,N,N,CYA,Australian Federation Party,TotalVotes,870,112764,117202,0.0074230815173802495,0.007715228264339683,0.007715228264339683
SA,179.0,Adelaide,36463.0,GALDIES,Rebecca,5.0,N,N,GRN,The Greens,TotalVotes,22666,112764,117202,0.19339260422177096,0.20100386648221064,0.20100386648221064
SA,179.0,Adelaide,37049.0,GRANTHAM,Amy,1.0,N,N,LP,Liberal,TotalVotes,36080,112764,117202,0.30784457603112575,0.3199602710084779,0.3199602710084779
SA,179.0,Adelaide,36885.0,ALLWOOD,Gayle,7.0,N,N,ON,Pauline Hanson's One Nation,TotalVotes,3376,112764,117202,0.02880496919847784,0.02993863289702387,0.02993863289702387
SA,179.0,Adelaide,36053.0,McMILLAN,Matthew,4.0,N,N,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",TotalVotes,1631,112764,117202,0.013916144775686421,0.014463835976020715,0.014463835976020715
,,Adelaide,,,,,,,Total,,TotalVotes,117202,112764,117202,1.0,1.0393565322265972,1.0393565322265972
,,Adelaide,,,,,,,Total Formal,,TotalVotes,112764,112764,117202,0.9621337519837545,1.0,1.0
SA,179.0,Adelaide,36094.0,ALLWOOD,Sean,3.0,N,N,UAPP,United Australia Party,TotalVotes,3055,112764,117202,0.026066108086892716,0.027091979709836473,0.027091979709836473
SA,179.0,Adelaide,999.0,Informal,Informal,999.0,N,N,,Informal,TotalVotes,4438,112764,117202,0.037866248016245455,0.03935653222659714,0.037866248016245455
VIC,197.0,Aston,36377.0,DOYLE,Mary,7.0,N,N,ALP,Australian Labor Party,TotalVotes,31949,98160,101480,0.3148305084745763,0.3254788101059495,0.3254788101059495
VIC,197.0,Aston,36489.0,COOKSON,Asher,3.0,N,N,GRN,The Greens,TotalVotes,11855,98160,101480,0.1168210484824596,0.12077220863895681,0.12077220863895681
